id,latitude,longitude,cluster
10602504,40.0038935,32.6012031,273
10602506,39.9564635,32.5945703,70
10602516,39.9564637,32.5728669,109
10602519,40.0059879,32.5071086,184
10602522,39.9730273,32.57352650000001,69
10602533,39.933666,32.655048,155
10602541,39.960552,32.5571315,11
10602542,39.9584378,32.5656199,78
10602547,39.914296,32.9018556,59
10602549,39.9601878,32.7216181,108
10602552,39.9556768,32.5927842,125
10602555,39.9339194,32.5962445,119
10602572,40.0130815,32.5137836,5
10602576,39.961586,32.5822214,156
10602587,39.982125,32.845882,9
10602589,39.9705258,32.5988377,56
10602590,39.9395846,32.5932798,14
10602591,39.9981342,32.5965194,154
10602593,39.9931485,32.5811061,7
10602594,39.9561698,32.6120205,103
10602596,39.9581113,32.5869371,135
10602597,40.015192,32.534674,34
10602600,39.9428924,32.9012382,102
10602602,39.9548781,32.6139554,103
10602603,39.9313882,32.6488968,117
10602604,39.9577046,32.5960727,331
10602621,39.9797378,32.848036,9
10602624,39.9399448,32.6539684,13
10602625,39.9628363,32.6021795,157
10602635,39.9711261,32.5722497,248
10602636,39.97173069999999,32.57351,69
10602637,39.9343943,32.6385243,74
10602642,39.954186,32.56787,168
10602654,40.0074627,32.869054,67
10602657,39.9526392,32.613101,103
10602666,39.856407,32.643109,38
10602669,39.951865,32.8619688,41
10602690,39.8778105,32.8211999,136
10602692,40.01922690000001,32.8630649,30
10602693,39.9933036,32.5952415,99
10602700,39.945328,32.5683826,141
10602701,39.9970888,32.8931454,284
10602715,39.961122,32.582339,156
10602719,39.974324,32.824171,254
10602731,39.9488435,32.5866422,249
10602738,39.9430172,32.6460456,54
10602740,39.9876847,32.5945429,281
10602741,40.01058769999999,32.5195279,27
10602742,39.9575098,32.5941972,70
10602750,39.993805,32.6143882,127
10602751,39.9732647,32.575531,69
10602752,39.95142,32.58309,277
10602755,40.0037296,32.5183547,51
10602756,39.9845111,32.57708090000001,85
10602757,39.93944219999999,32.6533511,13
10602761,40.012621,32.51586,5
10602762,39.965903,32.787149,149
10602764,39.94460060000001,32.5853469,226
10602766,39.9728547,32.6418745,17
10602767,39.9591799,32.5729025,315
10602768,39.9890668,32.5867605,118
10602779,39.9133797,32.77177,133
10602782,40.0122971,32.5340635,57
10602787,39.945328,32.5683826,141
10602793,39.9533437,32.6306156,162
10602799,39.9321525,32.6116598,72
10602801,39.8911726,32.6175405,68
10602804,39.9941219,32.6205036,60
10602811,39.97173069999999,32.57351,69
10602819,39.9587718,32.5661688,78
10602822,39.95279499999999,32.573729,109
10602825,39.9604349,32.590441,270
10602832,39.9764108,32.5590397,208
10602838,39.9527366,32.5614277,91
10602860,39.954002,32.571808,109
10602861,40.0005267,32.9024466,246
10602862,39.9732448,32.6148441,18
10602864,39.964337,32.5923004,71
10602867,39.890877,32.819762,319
10602874,39.9410679,32.5911636,14
10602882,39.9433716,32.6492149,54
10602886,39.9397568,32.6370663,314
10602888,39.9718611,32.6153768,18
10602889,39.99035000000001,32.585764,118
10602893,39.9448896,32.6392246,234
10602913,39.9333635,32.8597419,199
10602916,39.947397,32.560539,312
10602923,39.9333635,32.8597419,199
10602924,40.0050675,32.5205763,51
10602942,39.9450389,32.6332919,150
10602951,39.94997300000001,32.560306,312
10602970,39.9186002,32.9154585,115
10602990,39.940028,32.613384,98
10602991,39.9663471,32.5925116,71
10602993,39.9422964,32.6550028,13
10603025,40.0029989,32.5299714,105
10603034,40.0078094,32.8690828,67
10603035,39.9423661,32.6545889,13
10603036,40.0140563,32.5118355,5
10603038,39.9559065,32.5961572,70
10603047,39.9494078,32.57571,165
10610750,40.0018462,32.5259042,166
10701705,39.8451842,32.9212265,131
10708349,39.9730235,32.6596405,228
10708985,39.9502953,32.6487105,58
10709777,39.9448433,32.9010015,102
10903709,39.9999464,32.5959481,154
10904089,39.9431504,32.6548506,13
10904316,39.86308,32.6523358,122
26000043,39.9513897,32.5661072,124
26000044,39.9498156,32.8774906,81
26000047,39.9361225,32.5913093,119
26000048,39.9794031,32.6006591,26
26000052,39.9581975,32.5944685,70
26000053,39.976131,32.815322,6
26000091,39.951715,32.567604,124
26000103,40.0026998,32.8822555,92
26000104,39.9629209,32.6047057,157
26000113,39.952758,32.5844568,277
26000114,39.948524,32.5834032,249
26000115,39.957202,32.5852806,135
26000116,40.0074931,32.5167538,27
26000117,39.95186349999999,32.6341141,212
26000121,39.9415892,32.6445405,101
26000124,39.954015,32.5862894,135
26000128,39.9504981,32.5832552,277
26000130,39.9753268,32.7128421,318
26000139,39.9790637,32.7096666,161
26000178,40.0210825,32.5198157,65
26000180,39.959264,32.581974,156
26000182,39.9519179,32.5821406,277
26000182,39.9522106,32.5824976,277
26000183,39.9580651,32.5836241,156
26000219,39.9510836,32.6474684,58
26000224,39.9452152,32.5767201,266
26000232,39.9709343,32.5715079,248
26000234,40.0079494,32.8543127,164
26000237,39.9596287,32.555301,11
26000245,39.9461392,32.5789041,266
26000247,39.9463381,32.5647306,141
26000248,39.9429136,32.5889868,226
26000250,39.9906774,32.8870725,15
26000264,39.9459319,32.6340241,150
26000268,39.9461062,32.567413,141
26000271,40.0177107,32.52823,12
26000273,39.9709701,32.6157054,18
26000275,39.9462355,32.6308769,150
26000285,39.950198,32.5645219,124
26000299,39.9481961,32.65003670000001,58
26000301,39.97060949999999,32.935475,308
26000316,39.9509566,32.6457479,58
26000321,39.9708232,32.5941336,142
26000322,39.9657618,32.5983477,56
26000327,39.9602929,32.5559411,11
26000448,39.97173069999999,32.57351,69
26000456,40.000699,32.526214,166
26000462,39.97065389999999,32.5969907,56
26000508,39.9660589,32.5888145,80
26000511,39.8544476,32.424074,335
26000520,40.0240343,32.5231308,65
26000572,39.9911547,32.6093749,127
26000721,39.9632919,32.5736678,73
26000801,39.9635401,32.5946452,71
26000802,39.9537648,32.5979208,63
26000805,39.954293,32.572107,109
26000811,39.9409673,32.6448904,101
26000816,39.9583197,32.5987498,331
26000825,40.001475,32.61211,265
26000859,39.9467339,32.5682815,141
26000874,39.9510453,32.646729,58
26000878,40.007935,32.525855,75
26000932,39.9485977,32.5651357,124
26000933,39.947034,32.655581,16
26000935,39.9570319,32.5808066,156
26000937,39.952109,32.6125001,103
26000952,39.968395,32.594275,56
26001371,39.9498026,32.6315864,212
26001379,39.9585801,32.5945101,70
26001380,39.9511314,32.5702275,124
26001545,39.9467596,32.6377497,234
26001851,39.9532674,32.5980683,63
26001852,39.9174318,32.8552056,187
